date-time,latitude,longitude,depth,RMS,Nphs,errH,errZ,Mamp,errOT,stderrX,stderrY,publicId
2016-10-21T16:26:39.360000Z,42.77317,13.14642,11.17,0.06109,11,0.42,1.42,0.0,0.02559,0.2157,0.3601,8605911
2016-10-21T17:00:04.602000Z,42.88017,13.15075,3.228,0.04075,26,0.189,0.237,0.0,0.01736,0.1264,0.1402,8606311
2016-10-21T17:15:37.030000Z,42.8825,13.14488,2.857,0.03849,10,0.325,0.7749,0.0,0.02992,0.1874,0.2654,8606431
2016-10-21T18:18:23.700000Z,42.81583,13.21067,10.17,0.01089,8,0.483,1.304,0.0,0.03338,0.2545,0.4109,8606731
2016-10-21T18:24:36.200000Z,42.80467,13.20533,4.672,0.03788,21,0.244,0.3464,0.0,0.0206,0.1609,0.1835,8606751
2016-10-21T18:38:03.617000Z,42.89267,13.25283,3.872,0.06716,24,0.243,0.2477,0.0,0.01825,0.151,0.1907,8606801
2016-10-21T18:46:01.082000Z,42.89883,13.2405,2.448,0.06681,10,0.359,0.3999,0.0,0.03021,0.2284,0.2767,8606901
2016-10-21T19:01:08.712000Z,42.867,13.2395,3.602,0.03665,16,0.303,0.3212,0.0,0.02361,0.1984,0.2295,8606961
2016-10-21T19:01:41.040000Z,42.84933,13.22767,0.751,0.09245,10,0.371,0.3703,0.0,0.02958,0.1896,0.3194,8606981
2016-10-21T19:31:51.980000Z,42.80667,13.15355,5.84,0.05744,14,0.409,0.4987,0.0,0.02552,0.1946,0.3599,8607071
2016-10-21T20:10:47.180000Z,42.81667,13.22917,3.528,0.04697,12,0.341,0.7596,0.0,0.02651,0.2252,0.2557,8607401
2016-10-21T20:17:44.130000Z,42.762,13.13248,9.105,0.2113,23,0.38,0.7055,0.0,0.02267,0.2106,0.3158,8607481
2016-10-21T20:27:50.860000Z,42.89717,13.25833,2.401,0.02904,13,0.396,0.6361,0.0,0.02936,0.1702,0.3571,8607551
2016-10-21T20:41:28.870000Z,42.88733,13.23717,2.684,0.06476,14,0.329,0.2968,0.0,0.02515,0.1958,0.2643,8607681
2016-10-21T21:10:31.690000Z,42.76283,13.189,7.52,0.07616,51,0.153,0.1833,0.0,0.01258,0.08659,0.1263,8607881
2016-10-21T21:11:16.680000Z,42.91967,13.19133,5.117,0.03664,16,0.279,0.2968,0.0,0.02367,0.1771,0.2159,8607911
2016-10-21T21:22:13.610000Z,42.79467,13.16867,6.181,0.05524,28,0.216,0.2902,0.0,0.01666,0.1198,0.1794,8608021
2016-10-21T21:24:31.600000Z,42.88767,13.14702,4.11,0.04606,18,0.258,0.3253,0.0,0.02232,0.1595,0.2032,8608081
2016-10-21T21:36:57.830000Z,42.804,13.10467,8.902,0.0473,18,0.269,0.352,0.0,0.02221,0.174,0.2048,8608131
2016-10-21T21:51:42.170000Z,42.9245,13.25233,4.99,0.04118,17,0.292,0.7245,0.0,0.0233,0.1933,0.2195,8608221
2016-10-21T22:07:59.170000Z,42.88367,13.23267,2.139,0.03606,22,0.308,0.3406,0.0,0.02585,0.192,0.2405,8608351
