x,y,z,hit,v_type,distance_km,latitude,longitude,hit_step
-6.20579,2.24688,-0.50000,0.57186,0,24.00000,42.85356,13.20093,0
-6.44091,2.33161,-0.50000,0.55286,0,24.25000,42.85432,13.20380,0
-6.67604,2.41633,-0.50000,0.53135,0,24.50000,42.85508,13.20668,0
-6.91116,2.50105,-0.50000,0.50782,0,24.75000,42.85585,13.20956,0
-7.14629,2.58575,-0.50000,0.48277,0,25.00000,42.85661,13.21244,0
-7.38141,2.67045,-0.50000,0.45673,0,25.25000,42.85737,13.21532,0
-7.61654,2.75514,-0.50000,0.43022,0,25.50000,42.85813,13.21819,0
-7.85167,2.83983,-0.50000,0.40378,0,25.75000,42.85890,13.22107,0
-8.08679,2.92450,-0.50000,0.37795,0,26.00000,42.85966,13.22395,0
-8.32192,3.00917,-0.50000,0.35329,0,26.25000,42.86042,13.22683,0
-8.55704,3.09383,-0.50000,0.33035,0,26.50000,42.86118,13.22971,0
-8.79217,3.17848,-0.50000,0.30969,0,26.75000,42.86194,13.23258,0
-9.02729,3.26312,-0.50000,0.29186,0,27.00000,42.86271,13.23546,0
-9.26242,3.34776,-0.50000,0.27727,0,27.25000,42.86347,13.23834,0
-9.49754,3.43239,-0.50000,0.26590,0,27.50000,42.86423,13.24122,0
-9.73267,3.51701,-0.50000,0.25768,0,27.75000,42.86499,13.24410,0
-9.96779,3.60162,-0.50000,0.25253,0,28.00000,42.86575,13.24698,0
-10.20292,3.68622,-0.50000,0.25035,0,28.25000,42.86652,13.24986,0
-10.43805,3.77082,-0.50000,0.25108,0,28.50000,42.86728,13.25274,0
-10.67317,3.85540,-0.50000,0.25465,0,28.75000,42.86804,13.25561,0
-10.90830,3.93998,-0.50000,0.26099,0,29.00000,42.86880,13.25849,0
-11.14342,4.02455,-0.50000,0.27004,0,29.25000,42.86956,13.26137,0
-11.37855,4.10911,-0.50000,0.28175,0,29.50000,42.87032,13.26425,0
-11.61367,4.19367,-0.50000,0.29607,0,29.75000,42.87108,13.26713,0
-11.84880,4.27822,-0.50000,0.31295,0,30.00000,42.87184,13.27001,0
16.36625,-5.92471,-0.25000,0.31616,0,0.00000,42.78000,12.92500,0
16.13113,-5.83921,-0.25000,0.30226,0,0.25000,42.78077,12.92787,0
15.89600,-5.75371,-0.25000,0.28719,0,0.50000,42.78154,12.93074,0
15.66087,-5.66823,-0.25000,0.27125,0,0.75000,42.78231,12.93361,0
15.42575,-5.58275,-0.25000,0.25473,0,1.00000,42.78308,12.93648,0
15.19062,-5.49728,-0.25000,0.23796,0,1.25000,42.78385,12.93936,0
14.95550,-5.41182,-0.25000,0.22131,0,1.50000,42.78462,12.94223,0
14.72037,-5.32637,-0.25000,0.20509,0,1.75000,42.78539,12.94510,0
14.48525,-5.24092,-0.25000,0.18941,0,2.00000,42.78616,12.94797,0
14.25012,-5.15549,-0.25000,0.17438,0,2.25000,42.78692,12.95084,0
14.01500,-5.07006,-0.25000,0.16005,0,2.50000,42.78769,12.95371,0
13.77987,-4.98464,-0.25000,0.14649,0,2.75000,42.78846,12.95658,0
13.54474,-4.89922,-0.25000,0.13373,0,3.00000,42.78923,12.95946,0
13.30962,-4.81382,-0.25000,0.12180,0,3.25000,42.79000,12.96233,0
13.07449,-4.72842,-0.25000,0.11071,0,3.50000,42.79077,12.96520,0
12.83937,-4.64303,-0.25000,0.10046,0,3.75000,42.79154,12.96807,0
12.60424,-4.55765,-0.25000,0.09105,0,4.00000,42.79231,12.97094,0
12.36912,-4.47228,-0.25000,0.08246,0,4.25000,42.79307,12.97381,0
12.13399,-4.38691,-0.25000,0.07465,0,4.50000,42.79384,12.97669,0
11.89887,-4.30156,-0.25000,0.06761,0,4.75000,42.79461,12.97956,0
11.66374,-4.21621,-0.25000,0.06130,0,5.00000,42.79538,12.98243,0
11.42861,-4.13087,-0.25000,0.05573,0,5.25000,42.79615,12.98530,0
11.19349,-4.04553,-0.25000,0.05090,0,5.50000,42.79692,12.98818,0
10.95836,-3.96021,-0.25000,0.04679,0,5.75000,42.79768,12.99105,0
10.72324,-3.87489,-0.25000,0.04341,0,6.00000,42.79845,12.99392,0
10.48811,-3.78958,-0.25000,0.04073,0,6.25000,42.79922,12.99679,0
10.25299,-3.70428,-0.25000,0.03873,0,6.50000,42.79999,12.99967,0
10.01786,-3.61899,-0.25000,0.03738,0,6.75000,42.80076,13.00254,0
9.78274,-3.53370,-0.25000,0.03666,0,7.00000,42.80152,13.00541,0
9.54761,-3.44843,-0.25000,0.03652,0,7.25000,42.80229,13.00828,0
9.31249,-3.36316,-0.25000,0.03692,0,7.50000,42.80306,13.01116,0
9.07736,-3.27790,-0.25000,0.03782,0,7.75000,42.80383,13.01403,0
8.84223,-3.19264,-0.25000,0.03917,0,8.00000,42.80459,13.01690,0
8.60711,-3.10740,-0.25000,0.04095,0,8.25000,42.80536,13.01978,0
8.37198,-3.02216,-0.25000,0.04316,0,8.50000,42.80613,13.02265,0
8.13686,-2.93693,-0.25000,0.04584,0,8.75000,42.80690,13.02552,0
7.90173,-2.85171,-0.25000,0.04899,0,9.00000,42.80766,13.02840,0
7.66661,-2.76650,-0.25000,0.05266,0,9.25000,42.80843,13.03127,0
7.43148,-2.68129,-0.25000,0.05687,0,9.50000,42.80920,13.03414,0
7.19636,-2.59610,-0.25000,0.06168,0,9.75000,42.80996,13.03702,0
6.96123,-2.51091,-0.25000,0.06711,0,10.00000,42.81073,13.03989,0
6.72611,-2.42573,-0.25000,0.07322,0,10.25000,42.81150,13.04276,0
6.49098,-2.34055,-0.25000,0.08006,0,10.50000,42.81226,13.04564,0
6.25586,-2.25539,-0.25000,0.08768,0,10.75000,42.81303,13.04851,0
6.02073,-2.17023,-0.25000,0.09612,0,11.00000,42.81380,13.05139,0
5.78560,-2.08508,-0.25000,0.10542,0,11.25000,42.81456,13.05426,0
5.55048,-1.99994,-0.25000,0.11558,0,11.50000,42.81533,13.05713,0
5.31535,-1.91481,-0.25000,0.12658,0,11.75000,42.81610,13.06001,0
5.08023,-1.82968,-0.25000,0.13838,0,12.00000,42.81686,13.06288,0
4.84510,-1.74457,-0.25000,0.15095,0,12.25000,42.81763,13.06576,0
4.60998,-1.65946,-0.25000,0.16425,0,12.50000,42.81839,13.06863,0
4.37485,-1.57436,-0.25000,0.17825,0,12.75000,42.81916,13.07150,0
4.13973,-1.48926,-0.25000,0.19291,0,13.00000,42.81993,13.07438,0
3.90460,-1.40418,-0.25000,0.20819,0,13.25000,42.82069,13.07725,0
3.66948,-1.31910,-0.25000,0.22408,0,13.50000,42.82146,13.08013,0
3.43435,-1.23403,-0.25000,0.24053,0,13.75000,42.82222,13.08300,0
3.19923,-1.14897,-0.25000,0.25754,0,14.00000,42.82299,13.08588,0
2.96410,-1.06392,-0.25000,0.27509,0,14.25000,42.82376,13.08875,0
2.72897,-0.97888,-0.25000,0.29314,0,14.50000,42.82452,13.09163,0
2.49385,-0.89384,-0.25000,0.31155,0,14.75000,42.82529,13.09450,0
2.25872,-0.80881,-0.25000,0.33016,0,15.00000,42.82605,13.09738,0
2.02360,-0.72379,-0.25000,0.34882,0,15.25000,42.82682,13.10025,0
1.78847,-0.63878,-0.25000,0.36741,0,15.50000,42.82758,13.10313,0
1.55335,-0.55377,-0.25000,0.38579,0,15.75000,42.82835,13.10600,0
1.31822,-0.46878,-0.25000,0.40383,0,16.00000,42.82911,13.10888,0
1.08310,-0.38379,-0.25000,0.42143,0,16.25000,42.82988,13.11175,0
0.84797,-0.29881,-0.25000,0.43849,0,16.50000,42.83064,13.11463,0
0.61285,-0.21384,-0.25000,0.45493,0,16.75000,42.83141,13.11750,0
0.37772,-0.12887,-0.25000,0.47065,0,17.00000,42.83217,13.12038,0
0.14260,-0.04391,-0.25000,0.48560,0,17.25000,42.83294,13.12326,0
-0.09253,0.04103,-0.25000,0.49971,0,17.50000,42.83370,13.12613,0
-0.32765,0.12597,-0.25000,0.51305,0,17.75000,42.83447,13.12901,0
-0.56278,0.21091,-0.25000,0.52573,0,18.00000,42.83523,13.13188,0
-0.79790,0.29583,-0.25000,0.53789,0,18.25000,42.83600,13.13476,0
-1.03303,0.38075,-0.25000,0.54965,0,18.50000,42.83676,13.13764,0
-1.26816,0.46566,-0.25000,0.56109,0,18.75000,42.83752,13.14051,0
-1.50328,0.55056,-0.25000,0.57227,0,19.00000,42.83829,13.14339,0
-1.73841,0.63545,-0.25000,0.58324,0,19.25000,42.83905,13.14626,0
-1.97353,0.72033,-0.25000,0.59403,0,19.50000,42.83982,13.14914,0
-2.20866,0.80521,-0.25000,0.60462,0,19.75000,42.84058,13.15202,0
-2.44378,0.89008,-0.25000,0.61500,0,20.00000,42.84135,13.15489,0
-2.67891,0.97494,-0.25000,0.62511,0,20.25000,42.84211,13.15777,0
-2.91403,1.05979,-0.25000,0.63488,0,20.50000,42.84287,13.16065,0
-3.14916,1.14463,-0.25000,0.64420,0,20.75000,42.84364,13.16352,0
-3.38428,1.22947,-0.25000,0.65288,0,21.00000,42.84440,13.16640,0
-3.61941,1.31430,-0.25000,0.66071,0,21.25000,42.84516,13.16928,0
-3.85453,1.39912,-0.25000,0.66745,0,21.50000,42.84593,13.17215,0
-4.08966,1.48393,-0.25000,0.67286,0,21.75000,42.84669,13.17503,0
-4.32478,1.56873,-0.25000,0.67673,0,22.00000,42.84745,13.17791,0
-4.55991,1.65353,-0.25000,0.67882,0,22.25000,42.84822,13.18078,0
-4.79504,1.73832,-0.25000,0.67891,0,22.50000,42.84898,13.18366,0
-5.03016,1.82310,-0.25000,0.67679,0,22.75000,42.84974,13.18654,0
-5.26529,1.90787,-0.25000,0.67224,0,23.00000,42.85051,13.18942,0
-5.50041,1.99263,-0.25000,0.66505,0,23.25000,42.85127,13.19229,0
-5.73554,2.07739,-0.25000,0.65503,0,23.50000,42.85203,13.19517,0
-5.97066,2.16214,-0.25000,0.64198,0,23.75000,42.85280,13.19805,0
-6.20579,2.24688,-0.25000,0.62580,0,24.00000,42.85356,13.20093,0
-6.44091,2.33161,-0.25000,0.60678,0,24.25000,42.85432,13.20380,0
-6.67604,2.41633,-0.25000,0.58539,0,24.50000,42.85508,13.20668,0
-6.91116,2.50105,-0.25000,0.56210,0,24.75000,42.85585,13.20956,0
-7.14629,2.58575,-0.25000,0.53740,0,25.00000,42.85661,13.21244,0
-7.38141,2.67045,-0.25000,0.51180,0,25.25000,42.85737,13.21532,0
-7.61654,2.75514,-0.25000,0.48582,0,25.50000,42.85813,13.21819,0
-7.85167,2.83983,-0.25000,0.45999,0,25.75000,42.85890,13.22107,0
-8.08679,2.92450,-0.25000,0.43484,0,26.00000,42.85966,13.22395,0
-8.32192,3.00917,-0.25000,0.41091,0,26.25000,42.86042,13.22683,0
-8.55704,3.09383,-0.25000,0.38876,0,26.50000,42.86118,13.22971,0
-8.79217,3.17848,-0.25000,0.36893,0,26.75000,42.86194,13.23258,0
-9.02729,3.26312,-0.25000,0.35196,0,27.00000,42.86271,13.23546,0
-9.26242,3.34776,-0.25000,0.33828,0,27.25000,42.86347,13.23834,0
-9.49754,3.43239,-0.25000,0.32783,0,27.50000,42.86423,13.24122,0
-9.73267,3.51701,-0.25000,0.32054,0,27.75000,42.86499,13.24410,0
-9.96779,3.60162,-0.25000,0.31628,0,28.00000,42.86575,13.24698,0
-10.20292,3.68622,-0.25000,0.31496,0,28.25000,42.86652,13.24986,0
-10.43805,3.77082,-0.25000,0.31649,0,28.50000,42.86728,13.25274,0
-10.67317,3.85540,-0.25000,0.32077,0,28.75000,42.86804,13.25561,0
-10.90830,3.93998,-0.25000,0.32771,0,29.00000,42.86880,13.25849,0
-11.14342,4.02455,-0.25000,0.33721,0,29.25000,42.86956,13.26137,0
-11.37855,4.10911,-0.25000,0.34920,0,29.50000,42.87032,13.26425,0
-11.61367,4.19367,-0.25000,0.36361,0,29.75000,42.87108,13.26713,0
-11.84880,4.27822,-0.25000,0.38035,0,30.00000,42.87184,13.27001,0
16.36625,-5.92471,0.00000,0.36347,0,0.00000,42.78000,12.92500,0
16.13113,-5.83921,0.00000,0.34983,0,0.25000,42.78077,12.92787,0
15.89600,-5.75371,0.00000,0.33474,0,0.50000,42.78154,12.93074,0
15.66087,-5.66823,0.00000,0.31851,0,0.75000,42.78231,12.93361,0
15.42575,-5.58275,0.00000,0.30146,0,1.00000,42.78308,12.93648,0
15.19062,-5.49728,0.00000,0.28394,0,1.25000,42.78385,12.93936,0
14.95550,-5.41182,0.00000,0.26634,0,1.50000,42.78462,12.94223,0
14.72037,-5.32637,0.00000,0.24897,0,1.75000,42.78539,12.94510,0
14.48525,-5.24092,0.00000,0.23200,0,2.00000,42.78616,12.94797,0
14.25012,-5.15549,0.00000,0.21551,0,2.25000,42.78692,12.95084,0
14.01500,-5.07006,0.00000,0.19960,0,2.50000,42.78769,12.95371,0
13.77987,-4.98464,0.00000,0.18435,0,2.75000,42.78846,12.95658,0
13.54474,-4.89922,0.00000,0.16980,0,3.00000,42.78923,12.95946,0
13.30962,-4.81382,0.00000,0.15600,0,3.25000,42.79000,12.96233,0
13.07449,-4.72842,0.00000,0.14299,0,3.50000,42.79077,12.96520,0
12.83937,-4.64303,0.00000,0.13080,0,3.75000,42.79154,12.96807,0
12.60424,-4.55765,0.00000,0.11944,0,4.00000,42.79231,12.97094,0
12.36912,-4.47228,0.00000,0.10891,0,4.25000,42.79307,12.97381,0
12.13399,-4.38691,0.00000,0.09922,0,4.50000,42.79384,12.97669,0
11.89887,-4.30156,0.00000,0.09035,0,4.75000,42.79461,12.97956,0
11.66374,-4.21621,0.00000,0.08232,0,5.00000,42.79538,12.98243,0
11.42861,-4.13087,0.00000,0.07512,0,5.25000,42.79615,12.98530,0
11.19349,-4.04553,0.00000,0.06878,0,5.50000,42.79692,12.98818,0
10.95836,-3.96021,0.00000,0.06329,0,5.75000,42.79768,12.99105,0
10.72324,-3.87489,0.00000,0.05864,0,6.00000,42.79845,12.99392,0
10.48811,-3.78958,0.00000,0.05482,0,6.25000,42.79922,12.99679,0
10.25299,-3.70428,0.00000,0.05181,0,6.50000,42.79999,12.99967,0
10.01786,-3.61899,0.00000,0.04960,0,6.75000,42.80076,13.00254,0
9.78274,-3.53370,0.00000,0.04814,0,7.00000,42.80152,13.00541,0
9.54761,-3.44843,0.00000,0.04740,0,7.25000,42.80229,13.00828,0
9.31249,-3.36316,0.00000,0.04733,0,7.50000,42.80306,13.01116,0
9.07736,-3.27790,0.00000,0.04790,0,7.75000,42.80383,13.01403,0
8.84223,-3.19264,0.00000,0.04904,0,8.00000,42.80459,13.01690,0
8.60711,-3.10740,0.00000,0.05073,0,8.25000,42.80536,13.01978,0
8.37198,-3.02216,0.00000,0.05298,0,8.50000,42.80613,13.02265,0
8.13686,-2.93693,0.00000,0.05580,0,8.75000,42.80690,13.02552,0
7.90173,-2.85171,0.00000,0.05920,0,9.00000,42.80766,13.02840,0
7.66661,-2.76650,0.00000,0.06323,0,9.25000,42.80843,13.03127,0
7.43148,-2.68129,0.00000,0.06789,0,9.50000,42.80920,13.03414,0
7.19636,-2.59610,0.00000,0.07322,0,9.75000,42.80996,13.03702,0
6.96123,-2.51091,0.00000,0.07927,0,10.00000,42.81073,13.03989,0
6.72611,-2.42573,0.00000,0.08606,0,10.25000,42.81150,13.04276,0
6.49098,-2.34055,0.00000,0.09363,0,10.50000,42.81226,13.04564,0
6.25586,-2.25539,0.00000,0.10203,0,10.75000,42.81303,13.04851,0
6.02073,-2.17023,0.00000,0.11128,0,11.00000,42.81380,13.05139,0
5.78560,-2.08508,0.00000,0.12142,0,11.25000,42.81456,13.05426,0
5.55048,-1.99994,0.00000,0.13243,0,11.50000,42.81533,13.05713,0
5.31535,-1.91481,0.00000,0.14429,0,11.75000,42.81610,13.06001,0
5.08023,-1.82968,0.00000,0.15697,0,12.00000,42.81686,13.06288,0
4.84510,-1.74457,0.00000,0.17043,0,12.25000,42.81763,13.06576,0
4.60998,-1.65946,0.00000,0.18464,0,12.50000,42.81839,13.06863,0
4.37485,-1.57436,0.00000,0.19955,0,12.75000,42.81916,13.07150,0
4.13973,-1.48926,0.00000,0.21514,0,13.00000,42.81993,13.07438,0
3.90460,-1.40418,0.00000,0.23137,0,13.25000,42.82069,13.07725,0
3.66948,-1.31910,0.00000,0.24822,0,13.50000,42.82146,13.08013,0
3.43435,-1.23403,0.00000,0.26567,0,13.75000,42.82222,13.08300,0
3.19923,-1.14897,0.00000,0.28370,0,14.00000,42.82299,13.08588,0
2.96410,-1.06392,0.00000,0.30231,0,14.25000,42.82376,13.08875,0
2.72897,-0.97888,0.00000,0.32147,0,14.50000,42.82452,13.09163,0
2.49385,-0.89384,0.00000,0.34104,0,14.75000,42.82529,13.09450,0
2.25872,-0.80881,0.00000,0.36084,0,15.00000,42.82605,13.09738,0
2.02360,-0.72379,0.00000,0.38074,0,15.25000,42.82682,13.10025,0
1.78847,-0.63878,0.00000,0.40060,0,15.50000,42.82758,13.10313,0
1.55335,-0.55377,0.00000,0.42028,0,15.75000,42.82835,13.10600,0
1.31822,-0.46878,0.00000,0.43967,0,16.00000,42.82911,13.10888,0
1.08310,-0.38379,0.00000,0.45865,0,16.25000,42.82988,13.11175,0
0.84797,-0.29881,0.00000,0.47711,0,16.50000,42.83064,13.11463,0
0.61285,-0.21384,0.00000,0.49498,0,16.75000,42.83141,13.11750,0
0.37772,-0.12887,0.00000,0.51218,0,17.00000,42.83217,13.12038,0
0.14260,-0.04391,0.00000,0.52863,0,17.25000,42.83294,13.12326,0
-0.09253,0.04103,0.00000,0.54429,0,17.50000,42.83370,13.12613,0
-0.32765,0.12597,0.00000,0.55918,0,17.75000,42.83447,13.12901,0
-0.56278,0.21091,0.00000,0.57343,0,18.00000,42.83523,13.13188,0
-0.79790,0.29583,0.00000,0.58717,0,18.25000,42.83600,13.13476,0
-1.03303,0.38075,0.00000,0.60046,0,18.50000,42.83676,13.13764,0
-1.26816,0.46566,0.00000,0.61339,0,18.75000,42.83752,13.14051,0
-1.50328,0.55056,0.00000,0.62600,0,19.00000,42.83829,13.14339,0
-1.73841,0.63545,0.00000,0.63832,0,19.25000,42.83905,13.14626,0
-1.97353,0.72033,0.00000,0.65035,0,19.50000,42.83982,13.14914,0
-2.20866,0.80521,0.00000,0.66205,0,19.75000,42.84058,13.15202,0
-2.44378,0.89008,0.00000,0.67339,0,20.00000,42.84135,13.15489,0
-2.67891,0.97494,0.00000,0.68428,0,20.25000,42.84211,13.15777,0
-2.91403,1.05979,0.00000,0.69462,0,20.50000,42.84287,13.16065,0
-3.14916,1.14463,0.00000,0.70430,0,20.75000,42.84364,13.16352,0
-3.38428,1.22947,0.00000,0.71313,0,21.00000,42.84440,13.16640,0
-3.61941,1.31430,0.00000,0.72091,0,21.25000,42.84516,13.16928,0
-3.85453,1.39912,0.00000,0.72744,0,21.50000,42.84593,13.17215,0
-4.08966,1.48393,0.00000,0.73252,0,21.75000,42.84669,13.17503,0
-4.32478,1.56873,0.00000,0.73595,0,22.00000,42.84745,13.17791,0
-4.55991,1.65353,0.00000,0.73754,0,22.25000,42.84822,13.18078,0
-4.79504,1.73832,0.00000,0.73711,0,22.50000,42.84898,13.18366,0
-5.03016,1.82310,0.00000,0.73446,0,22.75000,42.84974,13.18654,0
-5.26529,1.90787,0.00000,0.72942,0,23.00000,42.85051,13.18942,0
-5.50041,1.99263,0.00000,0.72180,0,23.25000,42.85127,13.19229,0
-5.73554,2.07739,0.00000,0.71145,0,23.50000,42.85203,13.19517,0
-5.97066,2.16214,0.00000,0.69821,0,23.75000,42.85280,13.19805,0
-6.20579,2.24688,0.00000,0.68198,0,24.00000,42.85356,13.20093,0
-6.44091,2.33161,0.00000,0.66308,0,24.25000,42.85432,13.20380,0
-6.67604,2.41633,0.00000,0.64193,0,24.50000,42.85508,13.20668,0
-6.91116,2.50105,0.00000,0.61901,0,24.75000,42.85585,13.20956,0
-7.14629,2.58575,0.00000,0.59480,0,25.00000,42.85661,13.21244,0
-7.38141,2.67045,0.00000,0.56977,0,25.25000,42.85737,13.21532,0
-7.61654,2.75514,0.00000,0.54445,0,25.50000,42.85813,13.21819,0
-7.85167,2.83983,0.00000,0.51934,0,25.75000,42.85890,13.22107,0
-8.08679,2.92450,0.00000,0.49496,0,26.00000,42.85966,13.22395,0
-8.32192,3.00917,0.00000,0.47184,0,26.25000,42.86042,13.22683,0
-8.55704,3.09383,0.00000,0.45052,0,26.50000,42.86118,13.22971,0
-8.79217,3.17848,0.00000,0.43155,0,26.75000,42.86194,13.23258,0
-9.02729,3.26312,0.00000,0.41545,0,27.00000,42.86271,13.23546,0
-9.26242,3.34776,0.00000,0.40263,0,27.25000,42.86347,13.23834,0
-9.49754,3.43239,0.00000,0.39303,0,27.50000,42.86423,13.24122,0
-9.73267,3.51701,0.00000,0.38655,0,27.75000,42.86499,13.24410,0
-9.96779,3.60162,0.00000,0.38306,0,28.00000,42.86575,13.24698,0
-10.20292,3.68622,0.00000,0.38245,0,28.25000,42.86652,13.24986,0
-10.43805,3.77082,0.00000,0.38459,0,28.50000,42.86728,13.25274,0
-10.67317,3.85540,0.00000,0.38937,0,28.75000,42.86804,13.25561,0
-10.90830,3.93998,0.00000,0.39667,0,29.00000,42.86880,13.25849,0
-11.14342,4.02455,0.00000,0.40639,0,29.25000,42.86956,13.26137,0
-11.37855,4.10911,0.00000,0.41842,0,29.50000,42.87032,13.26425,0
-11.61367,4.19367,0.00000,0.43264,0,29.75000,42.87108,13.26713,0
-11.84880,4.27822,0.00000,0.44897,0,30.00000,42.87184,13.27001,0
16.36625,-5.92471,0.25000,0.40843,0,0.00000,42.78000,12.92500,0
16.13113,-5.83921,0.25000,0.39544,0,0.25000,42.78077,12.92787,0
15.89600,-5.75371,0.25000,0.38075,0,0.50000,42.78154,12.93074,0
15.66087,-5.66823,0.25000,0.36468,0,0.75000,42.78231,12.93361,0
15.42575,-5.58275,0.25000,0.34754,0,1.00000,42.78308,12.93648,0
15.19062,-5.49728,0.25000,0.32972,0,1.25000,42.78385,12.93936,0
14.95550,-5.41182,0.25000,0.31160,0,1.50000,42.78462,12.94223,0
14.72037,-5.32637,0.25000,0.29352,0,1.75000,42.78539,12.94510,0
14.48525,-5.24092,0.25000,0.27565,0,2.00000,42.78616,12.94797,0
14.25012,-5.15549,0.25000,0.25810,0,2.25000,42.78692,12.95084,0
14.01500,-5.07006,0.25000,0.24097,0,2.50000,42.78769,12.95371,0
13.77987,-4.98464,0.25000,0.22434,0,2.75000,42.78846,12.95658,0
13.54474,-4.89922,0.25000,0.20830,0,3.00000,42.78923,12.95946,0
13.30962,-4.81382,0.25000,0.19291,0,3.25000,42.79000,12.96233,0
13.07449,-4.72842,0.25000,0.17822,0,3.50000,42.79077,12.96520,0
12.83937,-4.64303,0.25000,0.16428,0,3.75000,42.79154,12.96807,0
12.60424,-4.55765,0.25000,0.15113,0,4.00000,42.79231,12.97094,0
12.36912,-4.47228,0.25000,0.13879,0,4.25000,42.79307,12.97381,0
12.13399,-4.38691,0.25000,0.12731,0,4.50000,42.79384,12.97669,0
11.89887,-4.30156,0.25000,0.11669,0,4.75000,42.79461,12.97956,0
11.66374,-4.21621,0.25000,0.10696,0,5.00000,42.79538,12.98243,0
11.42861,-4.13087,0.25000,0.09815,0,5.25000,42.79615,12.98530,0
11.19349,-4.04553,0.25000,0.09027,0,5.50000,42.79692,12.98818,0
10.95836,-3.96021,0.25000,0.08333,0,5.75000,42.79768,12.99105,0
10.72324,-3.87489,0.25000,0.07734,0,6.00000,42.79845,12.99392,0
10.48811,-3.78958,0.25000,0.07230,0,6.25000,42.79922,12.99679,0
10.25299,-3.70428,0.25000,0.06818,0,6.50000,42.79999,12.99967,0
10.01786,-3.61899,0.25000,0.06497,0,6.75000,42.80076,13.00254,0
9.78274,-3.53370,0.25000,0.06265,0,7.00000,42.80152,13.00541,0
9.54761,-3.44843,0.25000,0.06118,0,7.25000,42.80229,13.00828,0
9.31249,-3.36316,0.25000,0.06051,0,7.50000,42.80306,13.01116,0
9.07736,-3.27790,0.25000,0.06061,0,7.75000,42.80383,13.01403,0
8.84223,-3.19264,0.25000,0.06141,0,8.00000,42.80459,13.01690,0
8.60711,-3.10740,0.25000,0.06289,0,8.25000,42.80536,13.01978,0
8.37198,-3.02216,0.25000,0.06506,0,8.50000,42.80613,13.02265,0
8.13686,-2.93693,0.25000,0.06792,0,8.75000,42.80690,13.02552,0
7.90173,-2.85171,0.25000,0.07148,0,9.00000,42.80766,13.02840,0
7.66661,-2.76650,0.25000,0.07577,0,9.25000,42.80843,13.03127,0
7.43148,-2.68129,0.25000,0.08080,0,9.50000,42.80920,13.03414,0
7.19636,-2.59610,0.25000,0.08659,0,9.75000,42.80996,13.03702,0
6.96123,-2.51091,0.25000,0.09319,0,10.00000,42.81073,13.03989,0
6.72611,-2.42573,0.25000,0.10061,0,10.25000,42.81150,13.04276,0
6.49098,-2.34055,0.25000,0.10888,0,10.50000,42.81226,13.04564,0
6.25586,-2.25539,0.25000,0.11803,0,10.75000,42.81303,13.04851,0
6.02073,-2.17023,0.25000,0.12808,0,11.00000,42.81380,13.05139,0
5.78560,-2.08508,0.25000,0.13905,0,11.25000,42.81456,13.05426,0
5.55048,-1.99994,0.25000,0.15091,0,11.50000,42.81533,13.05713,0
5.31535,-1.91481,0.25000,0.16365,0,11.75000,42.81610,13.06001,0
5.08023,-1.82968,0.25000,0.17723,0,12.00000,42.81686,13.06288,0
4.84510,-1.74457,0.25000,0.19161,0,12.25000,42.81763,13.06576,0
4.60998,-1.65946,0.25000,0.20675,0,12.50000,42.81839,13.06863,0
4.37485,-1.57436,0.25000,0.22261,0,12.75000,42.81916,13.07150,0
4.13973,-1.48926,0.25000,0.23917,0,13.00000,42.81993,13.07438,0
3.90460,-1.40418,0.25000,0.25639,0,13.25000,42.82069,13.07725,0
3.66948,-1.31910,0.25000,0.27425,0,13.50000,42.82146,13.08013,0
3.43435,-1.23403,0.25000,0.29273,0,13.75000,42.82222,13.08300,0
3.19923,-1.14897,0.25000,0.31183,0,14.00000,42.82299,13.08588,0
2.96410,-1.06392,0.25000,0.33154,0,14.25000,42.82376,13.08875,0
2.72897,-0.97888,0.25000,0.35184,0,14.50000,42.82452,13.09163,0
2.49385,-0.89384,0.25000,0.37258,0,14.75000,42.82529,13.09450,0
2.25872,-0.80881,0.25000,0.39360,0,15.00000,42.82605,13.09738,0
2.02360,-0.72379,0.25000,0.41475,0,15.25000,42.82682,13.10025,0
1.78847,-0.63878,0.25000,0.43589,0,15.50000,42.82758,13.10313,0
1.55335,-0.55377,0.25000,0.45689,0,15.75000,42.82835,13.10600,0
1.31822,-0.46878,0.25000,0.47761,0,16.00000,42.82911,13.10888,0
1.08310,-0.38379,0.25000,0.49796,0,16.25000,42.82988,13.11175,0
0.84797,-0.29881,0.25000,0.51784,0,16.50000,42.83064,13.11463,0
0.61285,-0.21384,0.25000,0.53714,0,16.75000,42.83141,13.11750,0
0.37772,-0.12887,0.25000,0.55579,0,17.00000,42.83217,13.12038,0
0.14260,-0.04391,0.25000,0.57374,0,17.25000,42.83294,13.12326,0
-0.09253,0.04103,0.25000,0.59092,0,17.50000,42.83370,13.12613,0
-0.32765,0.12597,0.25000,0.60737,0,17.75000,42.83447,13.12901,0
-0.56278,0.21091,0.25000,0.62319,0,18.00000,42.83523,13.13188,0
-0.79790,0.29583,0.25000,0.63847,0,18.25000,42.83600,13.13476,0
-1.03303,0.38075,0.25000,0.65329,0,18.50000,42.83676,13.13764,0
-1.26816,0.46566,0.25000,0.66771,0,18.75000,42.83752,13.14051,0
-1.50328,0.55056,0.25000,0.68174,0,19.00000,42.83829,13.14339,0
-1.73841,0.63545,0.25000,0.69539,0,19.25000,42.83905,13.14626,0
