x,y,z,v,v_type,distance_km,latitude,longitude
-10.67317,3.85540,-0.50000,4.57217,0,28.75000,42.86804,13.25561
-10.90830,3.93998,-0.50000,4.55672,0,29.00000,42.86880,13.25849
-11.14342,4.02455,-0.50000,4.54315,0,29.25000,42.86956,13.26137
-11.37855,4.10911,-0.50000,4.53172,0,29.50000,42.87032,13.26425
-11.61367,4.19367,-0.50000,4.52275,0,29.75000,42.87108,13.26713
-11.84880,4.27822,-0.50000,4.51665,0,30.00000,42.87184,13.27001
16.36625,-5.92471,-0.25000,4.81151,0,0.00000,42.78000,12.92500
16.13113,-5.83921,-0.25000,4.81567,0,0.25000,42.78077,12.92787
15.89600,-5.75371,-0.25000,4.81984,0,0.50000,42.78154,12.93074
15.66087,-5.66823,-0.25000,4.82383,0,0.75000,42.78231,12.93361
15.42575,-5.58275,-0.25000,4.82747,0,1.00000,42.78308,12.93648
15.19062,-5.49728,-0.25000,4.83057,0,1.25000,42.78385,12.93936
14.95550,-5.41182,-0.25000,4.83297,0,1.50000,42.78462,12.94223
14.72037,-5.32637,-0.25000,4.83460,0,1.75000,42.78539,12.94510
14.48525,-5.24092,-0.25000,4.83569,0,2.00000,42.78616,12.94797
14.25012,-5.15549,-0.25000,4.83647,0,2.25000,42.78692,12.95084
14.01500,-5.07006,-0.25000,4.83717,0,2.50000,42.78769,12.95371
13.77987,-4.98464,-0.25000,4.83799,0,2.75000,42.78846,12.95658
13.54474,-4.89922,-0.25000,4.83913,0,3.00000,42.78923,12.95946
13.30962,-4.81382,-0.25000,4.84074,0,3.25000,42.79000,12.96233
13.07449,-4.72842,-0.25000,4.84298,0,3.50000,42.79077,12.96520
12.83937,-4.64303,-0.25000,4.84597,0,3.75000,42.79154,12.96807
12.60424,-4.55765,-0.25000,4.84982,0,4.00000,42.79231,12.97094
12.36912,-4.47228,-0.25000,4.85462,0,4.25000,42.79307,12.97381
12.13399,-4.38691,-0.25000,4.86041,0,4.50000,42.79384,12.97669
11.89887,-4.30156,-0.25000,4.86724,0,4.75000,42.79461,12.97956
11.66374,-4.21621,-0.25000,4.87491,0,5.00000,42.79538,12.98243
11.42861,-4.13087,-0.25000,4.88299,0,5.25000,42.79615,12.98530
11.19349,-4.04553,-0.25000,4.89104,0,5.50000,42.79692,12.98818
10.95836,-3.96021,-0.25000,4.89868,0,5.75000,42.79768,12.99105
10.72324,-3.87489,-0.25000,4.90555,0,6.00000,42.79845,12.99392
10.48811,-3.78958,-0.25000,4.91131,0,6.25000,42.79922,12.99679
10.25299,-3.70428,-0.25000,4.91567,0,6.50000,42.79999,12.99967
10.01786,-3.61899,-0.25000,4.91836,0,6.75000,42.80076,13.00254
9.78274,-3.53370,-0.25000,4.91915,0,7.00000,42.80152,13.00541
9.54761,-3.44843,-0.25000,4.91784,0,7.25000,42.80229,13.00828
9.31249,-3.36316,-0.25000,4.91426,0,7.50000,42.80306,13.01116
9.07736,-3.27790,-0.25000,4.90828,0,7.75000,42.80383,13.01403
8.84223,-3.19264,-0.25000,4.89984,0,8.00000,42.80459,13.01690
8.60711,-3.10740,-0.25000,4.88945,0,8.25000,42.80536,13.01978
8.37198,-3.02216,-0.25000,4.87797,0,8.50000,42.80613,13.02265
8.13686,-2.93693,-0.25000,4.86627,0,8.75000,42.80690,13.02552
7.90173,-2.85171,-0.25000,4.85524,0,9.00000,42.80766,13.02840
7.66661,-2.76650,-0.25000,4.84577,0,9.25000,42.80843,13.03127
7.43148,-2.68129,-0.25000,4.83874,0,9.50000,42.80920,13.03414
7.19636,-2.59610,-0.25000,4.83504,0,9.75000,42.80996,13.03702
6.96123,-2.51091,-0.25000,4.83555,0,10.00000,42.81073,13.03989
6.72611,-2.42573,-0.25000,4.84115,0,10.25000,42.81150,13.04276
6.49098,-2.34055,-0.25000,4.85270,0,10.50000,42.81226,13.04564
6.25586,-2.25539,-0.25000,4.87103,0,10.75000,42.81303,13.04851
6.02073,-2.17023,-0.25000,4.89699,0,11.00000,42.81380,13.05139
5.78560,-2.08508,-0.25000,4.93112,0,11.25000,42.81456,13.05426
5.55048,-1.99994,-0.25000,4.97264,0,11.50000,42.81533,13.05713
5.31535,-1.91481,-0.25000,5.02022,0,11.75000,42.81610,13.06001
5.08023,-1.82968,-0.25000,5.07252,0,12.00000,42.81686,13.06288
4.84510,-1.74457,-0.25000,5.12808,0,12.25000,42.81763,13.06576
4.60998,-1.65946,-0.25000,5.18544,0,12.50000,42.81839,13.06863
4.37485,-1.57436,-0.25000,5.24305,0,12.75000,42.81916,13.07150
4.13973,-1.48926,-0.25000,5.29932,0,13.00000,42.81993,13.07438
3.90460,-1.40418,-0.25000,5.35265,0,13.25000,42.82069,13.07725
3.66948,-1.31910,-0.25000,5.40140,0,13.50000,42.82146,13.08013
3.43435,-1.23403,-0.25000,5.44392,0,13.75000,42.82222,13.08300
3.19923,-1.14897,-0.25000,5.47854,0,14.00000,42.82299,13.08588
2.96410,-1.06392,-0.25000,5.50360,0,14.25000,42.82376,13.08875
2.72897,-0.97888,-0.25000,5.51806,0,14.50000,42.82452,13.09163
2.49385,-0.89384,-0.25000,5.52247,0,14.75000,42.82529,13.09450
2.25872,-0.80881,-0.25000,5.51768,0,15.00000,42.82605,13.09738
2.02360,-0.72379,-0.25000,5.50466,0,15.25000,42.82682,13.10025
1.78847,-0.63878,-0.25000,5.48440,0,15.50000,42.82758,13.10313
1.55335,-0.55377,-0.25000,5.45798,0,15.75000,42.82835,13.10600
1.31822,-0.46878,-0.25000,5.42650,0,16.00000,42.82911,13.10888
1.08310,-0.38379,-0.25000,5.39115,0,16.25000,42.82988,13.11175
0.84797,-0.29881,-0.25000,5.35313,0,16.50000,42.83064,13.11463
0.61285,-0.21384,-0.25000,5.31367,0,16.75000,42.83141,13.11750
0.37772,-0.12887,-0.25000,5.27404,0,17.00000,42.83217,13.12038
0.14260,-0.04391,-0.25000,5.23552,0,17.25000,42.83294,13.12326
-0.09253,0.04103,-0.25000,5.19941,0,17.50000,42.83370,13.12613
-0.32765,0.12597,-0.25000,5.16656,0,17.75000,42.83447,13.12901
-0.56278,0.21091,-0.25000,5.13721,0,18.00000,42.83523,13.13188
-0.79790,0.29583,-0.25000,5.11155,0,18.25000,42.83600,13.13476
-1.03303,0.38075,-0.25000,5.08972,0,18.50000,42.83676,13.13764
-1.26816,0.46566,-0.25000,5.07184,0,18.75000,42.83752,13.14051
-1.50328,0.55056,-0.25000,5.05798,0,19.00000,42.83829,13.14339
-1.73841,0.63545,-0.25000,5.04820,0,19.25000,42.83905,13.14626
-1.97353,0.72033,-0.25000,5.04251,0,19.50000,42.83982,13.14914
-2.20866,0.80521,-0.25000,5.04088,0,19.75000,42.84058,13.15202
-2.44378,0.89008,-0.25000,5.04324,0,20.00000,42.84135,13.15489
-2.67891,0.97494,-0.25000,5.04950,0,20.25000,42.84211,13.15777
-2.91403,1.05979,-0.25000,5.05953,0,20.50000,42.84287,13.16065
-3.14916,1.14463,-0.25000,5.07310,0,20.75000,42.84364,13.16352
-3.38428,1.22947,-0.25000,5.08959,0,21.00000,42.84440,13.16640
-3.61941,1.31430,-0.25000,5.10809,0,21.25000,42.84516,13.16928
-3.85453,1.39912,-0.25000,5.12766,0,21.50000,42.84593,13.17215
-4.08966,1.48393,-0.25000,5.14736,0,21.75000,42.84669,13.17503
-4.32478,1.56873,-0.25000,5.16628,0,22.00000,42.84745,13.17791
-4.55991,1.65353,-0.25000,5.18353,0,22.25000,42.84822,13.18078
-4.79504,1.73832,-0.25000,5.19824,0,22.50000,42.84898,13.18366
-5.03016,1.82310,-0.25000,5.20960,0,22.75000,42.84974,13.18654
-5.26529,1.90787,-0.25000,5.21685,0,23.00000,42.85051,13.18942
-5.50041,1.99263,-0.25000,5.21930,0,23.25000,42.85127,13.19229
-5.73554,2.07739,-0.25000,5.21635,0,23.50000,42.85203,13.19517
-5.97066,2.16214,-0.25000,5.20754,0,23.75000,42.85280,13.19805
-6.20579,2.24688,-0.25000,5.19270,0,24.00000,42.85356,13.20093
-6.44091,2.33161,-0.25000,5.17258,0,24.25000,42.85432,13.20380
-6.67604,2.41633,-0.25000,5.14822,0,24.50000,42.85508,13.20668
-6.91116,2.50105,-0.25000,5.12061,0,24.75000,42.85585,13.20956
-7.14629,2.58575,-0.25000,5.09066,0,25.00000,42.85661,13.21244
-7.38141,2.67045,-0.25000,5.05918,0,25.25000,42.85737,13.21532
-7.61654,2.75514,-0.25000,5.02690,0,25.50000,42.85813,13.21819
-7.85167,2.83983,-0.25000,4.99441,0,25.75000,42.85890,13.22107
-8.08679,2.92450,-0.25000,4.96220,0,26.00000,42.85966,13.22395
-8.32192,3.00917,-0.25000,4.93064,0,26.25000,42.86042,13.22683
-8.55704,3.09383,-0.25000,4.89996,0,26.50000,42.86118,13.22971
-8.79217,3.17848,-0.25000,4.87024,0,26.75000,42.86194,13.23258
-9.02729,3.26312,-0.25000,4.84144,0,27.00000,42.86271,13.23546
-9.26242,3.34776,-0.25000,4.81338,0,27.25000,42.86347,13.23834
-9.49754,3.43239,-0.25000,4.78586,0,27.50000,42.86423,13.24122
-9.73267,3.51701,-0.25000,4.75873,0,27.75000,42.86499,13.24410
-9.96779,3.60162,-0.25000,4.73197,0,28.00000,42.86575,13.24698
-10.20292,3.68622,-0.25000,4.70566,0,28.25000,42.86652,13.24986
-10.43805,3.77082,-0.25000,4.67998,0,28.50000,42.86728,13.25274
-10.67317,3.85540,-0.25000,4.65522,0,28.75000,42.86804,13.25561
-10.90830,3.93998,-0.25000,4.63175,0,29.00000,42.86880,13.25849
-11.14342,4.02455,-0.25000,4.61007,0,29.25000,42.86956,13.26137
-11.37855,4.10911,-0.25000,4.59074,0,29.50000,42.87032,13.26425
-11.61367,4.19367,-0.25000,4.57443,0,29.75000,42.87108,13.26713
-11.84880,4.27822,-0.25000,4.56187,0,30.00000,42.87184,13.27001
16.36625,-5.92471,0.00000,4.86973,0,0.00000,42.78000,12.92500
16.13113,-5.83921,0.00000,4.87403,0,0.25000,42.78077,12.92787
15.89600,-5.75371,0.00000,4.87826,0,0.50000,42.78154,12.93074
15.66087,-5.66823,0.00000,4.88221,0,0.75000,42.78231,12.93361
15.42575,-5.58275,0.00000,4.88568,0,1.00000,42.78308,12.93648
15.19062,-5.49728,0.00000,4.88849,0,1.25000,42.78385,12.93936
14.95550,-5.41182,0.00000,4.89044,0,1.50000,42.78462,12.94223
14.72037,-5.32637,0.00000,4.89149,0,1.75000,42.78539,12.94510
14.48525,-5.24092,0.00000,4.89189,0,2.00000,42.78616,12.94797
14.25012,-5.15549,0.00000,4.89194,0,2.25000,42.78692,12.95084
14.01500,-5.07006,0.00000,4.89191,0,2.50000,42.78769,12.95371
13.77987,-4.98464,0.00000,4.89203,0,2.75000,42.78846,12.95658
13.54474,-4.89922,0.00000,4.89253,0,3.00000,42.78923,12.95946
13.30962,-4.81382,0.00000,4.89361,0,3.25000,42.79000,12.96233
13.07449,-4.72842,0.00000,4.89544,0,3.50000,42.79077,12.96520
12.83937,-4.64303,0.00000,4.89816,0,3.75000,42.79154,12.96807
12.60424,-4.55765,0.00000,4.90189,0,4.00000,42.79231,12.97094
12.36912,-4.47228,0.00000,4.90673,0,4.25000,42.79307,12.97381
12.13399,-4.38691,0.00000,4.91274,0,4.50000,42.79384,12.97669
11.89887,-4.30156,0.00000,4.91996,0,4.75000,42.79461,12.97956
11.66374,-4.21621,0.00000,4.92815,0,5.00000,42.79538,12.98243
11.42861,-4.13087,0.00000,4.93680,0,5.25000,42.79615,12.98530
11.19349,-4.04553,0.00000,4.94544,0,5.50000,42.79692,12.98818
10.95836,-3.96021,0.00000,4.95360,0,5.75000,42.79768,12.99105
10.72324,-3.87489,0.00000,4.96086,0,6.00000,42.79845,12.99392
10.48811,-3.78958,0.00000,4.96683,0,6.25000,42.79922,12.99679
10.25299,-3.70428,0.00000,4.97115,0,6.50000,42.79999,12.99967
10.01786,-3.61899,0.00000,4.97352,0,6.75000,42.80076,13.00254
9.78274,-3.53370,0.00000,4.97364,0,7.00000,42.80152,13.00541
9.54761,-3.44843,0.00000,4.97128,0,7.25000,42.80229,13.00828
9.31249,-3.36316,0.00000,4.96623,0,7.50000,42.80306,13.01116
9.07736,-3.27790,0.00000,4.95830,0,7.75000,42.80383,13.01403
8.84223,-3.19264,0.00000,4.94741,0,8.00000,42.80459,13.01690
8.60711,-3.10740,0.00000,4.93411,0,8.25000,42.80536,13.01978
8.37198,-3.02216,0.00000,4.91933,0,8.50000,42.80613,13.02265
8.13686,-2.93693,0.00000,4.90404,0,8.75000,42.80690,13.02552
7.90173,-2.85171,0.00000,4.88921,0,9.00000,42.80766,13.02840
7.66661,-2.76650,0.00000,4.87580,0,9.25000,42.80843,13.03127
7.43148,-2.68129,0.00000,4.86481,0,9.50000,42.80920,13.03414
7.19636,-2.59610,0.00000,4.85720,0,9.75000,42.80996,13.03702
6.96123,-2.51091,0.00000,4.85396,0,10.00000,42.81073,13.03989
6.72611,-2.42573,0.00000,4.85605,0,10.25000,42.81150,13.04276
6.49098,-2.34055,0.00000,4.86442,0,10.50000,42.81226,13.04564
6.25586,-2.25539,0.00000,4.88003,0,10.75000,42.81303,13.04851
6.02073,-2.17023,0.00000,4.90379,0,11.00000,42.81380,13.05139
5.78560,-2.08508,0.00000,4.93636,0,11.25000,42.81456,13.05426
5.55048,-1.99994,0.00000,4.97692,0,11.50000,42.81533,13.05713
5.31535,-1.91481,0.00000,5.02412,0,11.75000,42.81610,13.06001
5.08023,-1.82968,0.00000,5.07653,0,12.00000,42.81686,13.06288
4.84510,-1.74457,0.00000,5.13266,0,12.25000,42.81763,13.06576
4.60998,-1.65946,0.00000,5.19097,0,12.50000,42.81839,13.06863
4.37485,-1.57436,0.00000,5.24984,0,12.75000,42.81916,13.07150
4.13973,-1.48926,0.00000,5.30762,0,13.00000,42.81993,13.07438
3.90460,-1.40418,0.00000,5.36263,0,13.25000,42.82069,13.07725
3.66948,-1.31910,0.00000,5.41314,0,13.50000,42.82146,13.08013
3.43435,-1.23403,0.00000,5.45743,0,13.75000,42.82222,13.08300
3.19923,-1.14897,0.00000,5.49374,0,14.00000,42.82299,13.08588
2.96410,-1.06392,0.00000,5.52033,0,14.25000,42.82376,13.08875
2.72897,-0.97888,0.00000,5.53610,0,14.50000,42.82452,13.09163
2.49385,-0.89384,0.00000,5.54158,0,14.75000,42.82529,13.09450
2.25872,-0.80881,0.00000,5.53767,0,15.00000,42.82605,13.09738
2.02360,-0.72379,0.00000,5.52531,0,15.25000,42.82682,13.10025
1.78847,-0.63878,0.00000,5.50550,0,15.50000,42.82758,13.10313
1.55335,-0.55377,0.00000,5.47932,0,15.75000,42.82835,13.10600
1.31822,-0.46878,0.00000,5.44788,0,16.00000,42.82911,13.10888
1.08310,-0.38379,0.00000,5.41233,0,16.25000,42.82988,13.11175
0.84797,-0.29881,0.00000,5.37386,0,16.50000,42.83064,13.11463
0.61285,-0.21384,0.00000,5.33369,0,16.75000,42.83141,13.11750
0.37772,-0.12887,0.00000,5.29305,0,17.00000,42.83217,13.12038
0.14260,-0.04391,0.00000,5.25319,0,17.25000,42.83294,13.12326
-0.09253,0.04103,0.00000,5.21536,0,17.50000,42.83370,13.12613
-0.32765,0.12597,0.00000,5.18039,0,17.75000,42.83447,13.12901
-0.56278,0.21091,0.00000,5.14854,0,18.00000,42.83523,13.13188
-0.79790,0.29583,0.00000,5.12003,0,18.25000,42.83600,13.13476
-1.03303,0.38075,0.00000,5.09507,0,18.50000,42.83676,13.13764
-1.26816,0.46566,0.00000,5.07383,0,18.75000,42.83752,13.14051
-1.50328,0.55056,0.00000,5.05648,0,19.00000,42.83829,13.14339
-1.73841,0.63545,0.00000,5.04316,0,19.25000,42.83905,13.14626
-1.97353,0.72033,0.00000,5.03398,0,19.50000,42.83982,13.14914
-2.20866,0.80521,0.00000,5.02904,0,19.75000,42.84058,13.15202
-2.44378,0.89008,0.00000,5.02842,0,20.00000,42.84135,13.15489
-2.67891,0.97494,0.00000,5.03214,0,20.25000,42.84211,13.15777
-2.91403,1.05979,0.00000,5.04022,0,20.50000,42.84287,13.16065
-3.14916,1.14463,0.00000,5.05261,0,20.75000,42.84364,13.16352
-3.38428,1.22947,0.00000,5.06874,0,21.00000,42.84440,13.16640
-3.61941,1.31430,0.00000,5.08771,0,21.25000,42.84516,13.16928
-3.85453,1.39912,0.00000,5.10859,0,21.50000,42.84593,13.17215
-4.08966,1.48393,0.00000,5.13045,0,21.75000,42.84669,13.17503
-4.32478,1.56873,0.00000,5.15234,0,22.00000,42.84745,13.17791
-4.55991,1.65353,0.00000,5.17336,0,22.25000,42.84822,13.18078
-4.79504,1.73832,0.00000,5.19260,0,22.50000,42.84898,13.18366
-5.03016,1.82310,0.00000,5.20922,0,22.75000,42.84974,13.18654
-5.26529,1.90787,0.00000,5.22241,0,23.00000,42.85051,13.18942
-5.50041,1.99263,0.00000,5.23144,0,23.25000,42.85127,13.19229
-5.73554,2.07739,0.00000,5.23567,0,23.50000,42.85203,13.19517
-5.97066,2.16214,0.00000,5.23458,0,23.75000,42.85280,13.19805
-6.20579,2.24688,0.00000,5.22794,0,24.00000,42.85356,13.20093
-6.44091,2.33161,0.00000,5.21639,0,24.25000,42.85432,13.20380
-6.67604,2.41633,0.00000,5.20084,0,24.50000,42.85508,13.20668
-6.91116,2.50105,0.00000,5.18212,0,24.75000,42.85585,13.20956
-7.14629,2.58575,0.00000,5.16099,0,25.00000,42.85661,13.21244
-7.38141,2.67045,0.00000,5.13811,0,25.25000,42.85737,13.21532
-7.61654,2.75514,0.00000,5.11403,0,25.50000,42.85813,13.21819
-7.85167,2.83983,0.00000,5.08916,0,25.75000,42.85890,13.22107
-8.08679,2.92450,0.00000,5.06381,0,26.00000,42.85966,13.22395
-8.32192,3.00917,0.00000,5.03814,0,26.25000,42.86042,13.22683
-8.55704,3.09383,0.00000,5.01216,0,26.50000,42.86118,13.22971
-8.79217,3.17848,0.00000,4.98577,0,26.75000,42.86194,13.23258
-9.02729,3.26312,0.00000,4.95867,0,27.00000,42.86271,13.23546
-9.26242,3.34776,0.00000,4.93056,0,27.25000,42.86347,13.23834
-9.49754,3.43239,0.00000,4.90131,0,27.50000,42.86423,13.24122
-9.73267,3.51701,0.00000,4.87093,0,27.75000,42.86499,13.24410
-9.96779,3.60162,0.00000,4.83959,0,28.00000,42.86575,13.24698
-10.20292,3.68622,0.00000,4.80756,0,28.25000,42.86652,13.24986
-10.43805,3.77082,0.00000,4.77524,0,28.50000,42.86728,13.25274
-10.67317,3.85540,0.00000,4.74317,0,28.75000,42.86804,13.25561
-10.90830,3.93998,0.00000,4.71198,0,29.00000,42.86880,13.25849
-11.14342,4.02455,0.00000,4.68246,0,29.25000,42.86956,13.26137
-11.37855,4.10911,0.00000,4.65546,0,29.50000,42.87032,13.26425
-11.61367,4.19367,0.00000,4.63196,0,29.75000,42.87108,13.26713
-11.84880,4.27822,0.00000,4.61304,0,30.00000,42.87184,13.27001
16.36625,-5.92471,0.25000,4.93424,0,0.00000,42.78000,12.92500
16.13113,-5.83921,0.25000,4.93870,0,0.25000,42.78077,12.92787
15.89600,-5.75371,0.25000,4.94301,0,0.50000,42.78154,12.93074
15.66087,-5.66823,0.25000,4.94694,0,0.75000,42.78231,12.93361
15.42575,-5.58275,0.25000,4.95029,0,1.00000,42.78308,12.93648
15.19062,-5.49728,0.25000,4.95285,0,1.25000,42.78385,12.93936
14.95550,-5.41182,0.25000,4.95442,0,1.50000,42.78462,12.94223
14.72037,-5.32637,0.25000,4.95497,0,1.75000,42.78539,12.94510
14.48525,-5.24092,0.25000,4.95480,0,2.00000,42.78616,12.94797
14.25012,-5.15549,0.25000,4.95422,0,2.25000,42.78692,12.95084
14.01500,-5.07006,0.25000,4.95355,0,2.50000,42.78769,12.95371
13.77987,-4.98464,0.25000,4.95306,0,2.75000,42.78846,12.95658
13.54474,-4.89922,0.25000,4.95299,0,3.00000,42.78923,12.95946
13.30962,-4.81382,0.25000,4.95358,0,3.25000,42.79000,12.96233
13.07449,-4.72842,0.25000,4.95500,0,3.50000,42.79077,12.96520
12.83937,-4.64303,0.25000,4.95741,0,3.75000,42.79154,12.96807
12.60424,-4.55765,0.25000,4.96096,0,4.00000,42.79231,12.97094
12.36912,-4.47228,0.25000,4.96572,0,4.25000,42.79307,12.97381
12.13399,-4.38691,0.25000,4.97178,0,4.50000,42.79384,12.97669
11.89887,-4.30156,0.25000,4.97915,0,4.75000,42.79461,12.97956
11.66374,-4.21621,0.25000,4.98758,0,5.00000,42.79538,12.98243
11.42861,-4.13087,0.25000,4.99651,0,5.25000,42.79615,12.98530
11.19349,-4.04553,0.25000,5.00541,0,5.50000,42.79692,12.98818
10.95836,-3.96021,0.25000,5.01375,0,5.75000,42.79768,12.99105
10.72324,-3.87489,0.25000,5.02107,0,6.00000,42.79845,12.99392
10.48811,-3.78958,0.25000,5.02694,0,6.25000,42.79922,12.99679
10.25299,-3.70428,0.25000,5.03095,0,6.50000,42.79999,12.99967
10.01786,-3.61899,0.25000,5.03275,0,6.75000,42.80076,13.00254
9.78274,-3.53370,0.25000,5.03203,0,7.00000,42.80152,13.00541
9.54761,-3.44843,0.25000,5.02848,0,7.25000,42.80229,13.00828
9.31249,-3.36316,0.25000,5.02188,0,7.50000,42.80306,13.01116
9.07736,-3.27790,0.25000,5.01202,0,7.75000,42.80383,13.01403
8.84223,-3.19264,0.25000,4.99877,0,8.00000,42.80459,13.01690
8.60711,-3.10740,0.25000,4.98272,0,8.25000,42.80536,13.01978
8.37198,-3.02216,0.25000,4.96486,0,8.50000,42.80613,13.02265
8.13686,-2.93693,0.25000,4.94622,0,8.75000,42.80690,13.02552
7.90173,-2.85171,0.25000,4.92785,0,9.00000,42.80766,13.02840
7.66661,-2.76650,0.25000,4.91079,0,9.25000,42.80843,13.03127
7.43148,-2.68129,0.25000,4.89610,0,9.50000,42.80920,13.03414
7.19636,-2.59610,0.25000,4.88483,0,9.75000,42.80996,13.03702
6.96123,-2.51091,0.25000,4.87803,0,10.00000,42.81073,13.03989
6.72611,-2.42573,0.25000,4.87675,0,10.25000,42.81150,13.04276
6.49098,-2.34055,0.25000,4.88204,0,10.50000,42.81226,13.04564
6.25586,-2.25539,0.25000,4.89491,0,10.75000,42.81303,13.04851
6.02073,-2.17023,0.25000,4.91639,0,11.00000,42.81380,13.05139
5.78560,-2.08508,0.25000,4.94718,0,11.25000,42.81456,13.05426
5.55048,-1.99994,0.25000,4.98648,0,11.50000,42.81533,13.05713
5.31535,-1.91481,0.25000,5.03290,0,11.75000,42.81610,13.06001
5.08023,-1.82968,0.25000,5.08498,0,12.00000,42.81686,13.06288
4.84510,-1.74457,0.25000,5.14118,0,12.25000,42.81763,13.06576
4.60998,-1.65946,0.25000,5.19992,0,12.50000,42.81839,13.06863
4.37485,-1.57436,0.25000,5.25953,0,12.75000,42.81916,13.07150
4.13973,-1.48926,0.25000,5.31830,0,13.00000,42.81993,13.07438
3.90460,-1.40418,0.25000,5.37449,0,13.25000,42.82069,13.07725
3.66948,-1.31910,0.25000,5.42633,0,13.50000,42.82146,13.08013
3.43435,-1.23403,0.25000,5.47201,0,13.75000,42.82222,13.08300
3.19923,-1.14897,0.25000,5.50974,0,14.00000,42.82299,13.08588
2.96410,-1.06392,0.25000,5.53769,0,14.25000,42.82376,13.08875
2.72897,-0.97888,0.25000,5.55471,0,14.50000,42.82452,13.09163
2.49385,-0.89384,0.25000,5.56136,0,14.75000,42.82529,13.09450
2.25872,-0.80881,0.25000,5.55849,0,15.00000,42.82605,13.09738
2.02360,-0.72379,0.25000,5.54707,0,15.25000,42.82682,13.10025
1.78847,-0.63878,0.25000,5.52808,0,15.50000,42.82758,13.10313
1.55335,-0.55377,0.25000,5.50259,0,15.75000,42.82835,13.10600
1.31822,-0.46878,0.25000,5.47169,0,16.00000,42.82911,13.10888
1.08310,-0.38379,0.25000,5.43652,0,16.25000,42.82988,13.11175
0.84797,-0.29881,0.25000,5.39823,0,16.50000,42.83064,13.11463
0.61285,-0.21384,0.25000,5.35801,0,16.75000,42.83141,13.11750
0.37772,-0.12887,0.25000,5.31705,0,17.00000,42.83217,13.12038
0.14260,-0.04391,0.25000,5.27655,0,17.25000,42.83294,13.12326
-0.09253,0.04103,0.25000,5.23772,0,17.50000,42.83370,13.12613
-0.32765,0.12597,0.25000,5.20136,0,17.75000,42.83447,13.12901
-0.56278,0.21091,0.25000,5.16774,0,18.00000,42.83523,13.13188
-0.79790,0.29583,0.25000,5.13712,0,18.25000,42.83600,13.13476
-1.03303,0.38075,0.25000,5.10972,0,18.50000,42.83676,13.13764
-1.26816,0.46566,0.25000,5.08580,0,18.75000,42.83752,13.14051
-1.50328,0.55056,0.25000,5.06558,0,19.00000,42.83829,13.14339
-1.73841,0.63545,0.25000,5.04929,0,19.25000,42.83905,13.14626
-1.97353,0.72033,0.25000,5.03714,0,19.50000,42.83982,13.14914
-2.20866,0.80521,0.25000,5.02933,0,19.75000,42.84058,13.15202
-2.44378,0.89008,0.25000,5.02604,0,20.00000,42.84135,13.15489
-2.67891,0.97494,0.25000,5.02744,0,20.25000,42.84211,13.15777
-2.91403,1.05979,0.25000,5.03367,0,20.50000,42.84287,13.16065
-3.14916,1.14463,0.25000,5.04480,0,20.75000,42.84364,13.16352
-3.38428,1.22947,0.25000,5.06036,0,21.00000,42.84440,13.16640
-3.61941,1.31430,0.25000,5.07947,0,21.25000,42.84516,13.16928
-3.85453,1.39912,0.25000,5.10121,0,21.50000,42.84593,13.17215
-4.08966,1.48393,0.25000,5.12466,0,21.75000,42.84669,13.17503
-4.32478,1.56873,0.25000,5.14889,0,22.00000,42.84745,13.17791
-4.55991,1.65353,0.25000,5.17298,0,22.25000,42.84822,13.18078
-4.79504,1.73832,0.25000,5.19601,0,22.50000,42.84898,13.18366
-5.03016,1.82310,0.25000,5.21713,0,22.75000,42.84974,13.18654
-5.26529,1.90787,0.25000,5.23552,0,23.00000,42.85051,13.18942
-5.50041,1.99263,0.25000,5.25040,0,23.25000,42.85127,13.19229
-5.73554,2.07739,0.25000,5.26112,0,23.50000,42.85203,13.19517
-5.97066,2.16214,0.25000,5.26715,0,23.75000,42.85280,13.19805
-6.20579,2.24688,0.25000,5.26818,0,24.00000,42.85356,13.20093
-6.44091,2.33161,0.25000,5.26476,0,24.25000,42.85432,13.20380
-6.67604,2.41633,0.25000,5.25765,0,24.50000,42.85508,13.20668
-6.91116,2.50105,0.25000,5.24753,0,24.75000,42.85585,13.20956
-7.14629,2.58575,0.25000,5.23501,0,25.00000,42.85661,13.21244
-7.38141,2.67045,0.25000,5.22056,0,25.25000,42.85737,13.21532
-7.61654,2.75514,0.25000,5.20457,0,25.50000,42.85813,13.21819
-7.85167,2.83983,0.25000,5.18728,0,25.75000,42.85890,13.22107
-8.08679,2.92450,0.25000,5.16878,0,26.00000,42.85966,13.22395
-8.32192,3.00917,0.25000,5.14904,0,26.25000,42.86042,13.22683
-8.55704,3.09383,0.25000,5.12788,0,26.50000,42.86118,13.22971
-8.79217,3.17848,0.25000,5.10496,0,26.75000,42.86194,13.23258
-9.02729,3.26312,0.25000,5.07979,0,27.00000,42.86271,13.23546
-9.26242,3.34776,0.25000,5.05189,0,27.25000,42.86347,13.23834
-9.49754,3.43239,0.25000,5.02123,0,27.50000,42.86423,13.24122
-9.73267,3.51701,0.25000,4.98798,0,27.75000,42.86499,13.24410
-9.96779,3.60162,0.25000,4.95246,0,28.00000,42.86575,13.24698
