date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, publicId
2016-10-20T07:21:23.197641, 42.7299, 13.1205, 1.8906, 0.125645, 14, 93.0, 11.5471, 0.538998, 1.0363714, -9.9, -9.9, 42.7298, 13.1200, 2.0994, 325.581, -4.53336, 0.462191, 235.47, -1.39959, 0.667181, 1.287713, 0.380851, 0.538998, 56.1833, 0.6455162, 8591631
2016-10-20T07:31:42.017257, 42.7515, 13.1713, 4.1172, 0.068287, 38, 67.0, 6.90559, 0.166292, 0.78537947, -9.9, -9.9, 42.7516, 13.1714, 4.1341, 149.619, 1.17677, 0.143583, 239.639, 0.984848, 0.205352, 0.9733157, 0.116979, 0.166292, 58.7649, 0.06721251, 8591741
2016-10-20T07:43:02.829097, 42.8657, 13.1595, 3.7012, 0.027436, 8, 159.0, 2.53906, 0.0949247, 0.12506928, -9.9, -9.9, 42.8656, 13.1595, 3.6941, 248.433, 2.98242, 0.0656988, 159.767, -24.0816, 0.106082, 0.16318, 0.0533014, 0.0949247, 156.626, 0.002829336, 8591831
2016-10-20T07:45:53.516519, 42.8947, 13.2365, 3.2012, 0.0508966, 6, 287.0, 4.3011, 0.0783949, 0.12889345, -9.9, -9.9, 42.8947, 13.2366, 3.1864, 253.899, -0.882561, 0.0833781, 343.954, -3.57471, 0.0967953, 0.1598922, 0.0673229, 0.0783949, 163.54, 0.002935621, 8591851
2016-10-20T08:12:35.469523, 42.9124, 13.2488, 4.6797, 0.0358381, 32, 44.0, 4.88263, 0.272153, 0.5666453, -9.9, -9.9, 42.9123, 13.2490, 4.6811, 71.3099, -8.89476, 0.23089, 342.188, 5.5917, 0.33025, 0.7123463, 0.203146, 0.272153, 154.361, 0.08808186, 8592071
2016-10-20T08:13:01.841466, 42.8223, 13.2408, 2.0391, 0.0459331, 38, 56.0, 5.75653, 0.316467, 0.5849342, -9.9, -9.9, 42.8222, 13.2401, 2.0757, 329.28, -10.4973, 0.221742, 239.956, 3.64552, 0.389659, 0.7369529, 0.206221, 0.316467, 56.2944, 0.1095074, 8592101
2016-10-20T08:23:19.483930, 42.8026, 13.0781, 1.7656, 0.0656714, 10, 132.0, 4.53845, 0.486434, 1.9932147, -9.9, -9.9, 42.8028, 13.0792, 2.2858, 231.699, 9.16462, 0.34364, 321.438, -1.61686, 0.591821, 2.501602, 0.416029, 0.486434, 158.427, 0.3668805, 8592141
2016-10-20T08:30:30.954450, 42.9372, 13.2466, 3.6328, 0.0430512, 18, 168.0, 5.50636, 0.252954, 0.39948124, -9.9, -9.9, 42.9371, 13.2464, 3.6619, 258.182, -4.11397, 0.178125, 347.734, 6.19839, 0.310499, 0.4978008, 0.146212, 0.252954, 169.206, 0.05393324, 8592191
2016-10-20T08:45:31.749410, 42.7576, 13.2447, 10.1523, 0.0463387, 57, 38.0, 4.33772, 0.222443, 0.20165716, -9.9, -9.9, 42.7575, 13.2448, 10.1473, 340.651, -2.41251, 0.108106, 244.31, -69.1185, 0.245461, 0.2796299, 0.087594, 0.222443, 70.8742, 0.009896825, 8592271
2016-10-20T09:07:30.958487, 42.8483, 13.1733, 2.2461, 0.0370704, 30, 60.0, 1.50515, 0.107614, 0.1337031, -9.9, -9.9, 42.8483, 13.1732, 2.2355, 239.889, 13.1307, 0.101724, 329.94, 0.219034, 0.133319, 0.168424, 0.0857205, 0.107614, 149.806, 0.004951919, 8592351
2016-10-20T09:13:04.359859, 42.7614, 13.1835, 3.3047, 0.0694593, 35, 71.0, 7.27798, 0.192248, 0.6590753, -9.9, -9.9, 42.7612, 13.1841, 3.2130, 10.8112, -3.26514, 0.183012, 280.516, -5.1589, 0.226266, 0.820847, 0.151176, 0.192248, 109.356, 0.06382387, 8592391
