date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, publicId
2016-10-20T12:46:50.685352, 42.8736, 13.1471, 2.8711, 0.0427429, 12, 91.0, 3.83831, 0.162515, 0.18384369, -9.9, -9.9, 42.8739, 13.1468, 2.8580, 251.424, 6.66583, 0.0874462, 166.017, -34.4216, 0.17131, 0.2521081, 0.0728439, 0.162515, 158.129, 0.005258445, 8594101
2016-10-20T12:49:24.818591, 42.8303, 13.2025, 10.0391, 0.031883, 7, 220.0, 3.15208, 0.947929, 0.49808583, -9.9, -9.9, 42.8303, 13.2017, 9.9678, 53.0691, 10.3245, 0.484134, 197.292, 77.3444, 0.60727, 1.181302, 0.394422, 0.947929, 141.894, 0.07476641, 8594111
2016-10-20T13:01:17.460914, 42.8485, 13.2594, 0.0703, 0.0482229, 28, 87.0, 5.89889, 0.199998, 0.6791768, -9.9, -9.9, 42.8482, 13.2586, 0.3281, 86.5814, 11.494, 0.176294, 176.131, -2.21288, 0.21846, 0.8585022, 0.174011, 0.199998, 63.3443, 0.03639962, 8594211
2016-10-20T13:06:13.145269, 42.7419, 13.1751, 8.4922, 0.0544874, 30, 67.0, 5.90266, 0.401683, 0.5816021, -9.9, -9.9, 42.7421, 13.1745, 8.4706, 204.708, 0.861358, 0.333986, 114.698, 0.665007, 0.497593, 0.720615, 0.269702, 0.401683, 114.728, 0.1422792, 8594241
2016-10-20T13:07:12.510752, 42.8800, 13.2415, 2.7617, 0.0284615, 24, 80.0, 5.09099, 0.185767, 0.2684098, -9.9, -9.9, 42.8800, 13.2416, 2.7816, 63.068, -7.08921, 0.141518, 330.691, -18.4405, 0.21252, 0.3457276, 0.117484, 0.185767, 158.093, 0.0152765, 8594361
2016-10-20T13:08:17.077646, 42.8785, 13.1461, 2.9980, 0.050553, 21, 45.0, 4.20077, 0.101845, 0.1672838, -9.9, -9.9, 42.8785, 13.1459, 2.9392, 256.686, 7.67633, 0.0791172, 166.706, -0.150665, 0.126171, 0.2088444, 0.0671768, 0.101845, 166.624, 0.002751532, 8594311
2016-10-20T13:31:48.819307, 42.7854, 13.1227, 1.9141, 0.0578677, 8, 290.0, 5.40046, 0.266386, 0.41292694, -9.9, -9.9, 42.7854, 13.1226, 1.9720, 327.071, -7.34194, 0.163449, 57.64, -4.41061, 0.328519, 0.5162834, 0.141167, 0.266386, 55.9239, 0.03670731, 8594471
2016-10-20T13:58:35.668638, 42.8658, 13.1591, 3.5293, 0.0556049, 47, 34.0, 2.57395, 0.0861693, 0.11417675, -9.9, -9.9, 42.8658, 13.1590, 3.5150, 77.4231, -7.56736, 0.0651204, 351.145, 26.0418, 0.0917158, 0.1522618, 0.0537384, 0.0861693, 161.014, 0.002135492, 8594681
2016-10-20T14:00:35.968052, 42.7403, 13.2083, 5.3828, 0.0515746, 60, 34.0, 4.31615, 0.224144, 0.44988376, -9.9, -9.9, 42.7404, 13.2083, 5.4039, 107.035, -3.97651, 0.256204, 16.9614, -1.05367, 0.277524, 0.5584771, 0.208649, 0.224144, 18.7067, 0.06090133, 8594701
2016-10-20T14:04:16.198482, 42.7398, 13.1600, 8.4297, 0.0408933, 18, 74.0, 11.0834, 0.942548, 1.075393, -9.9, -9.9, 42.7396, 13.1594, 8.4284, 349.343, -5.56272, 0.333733, 254.781, -39.2393, 0.660356, 1.645808, 0.276935, 0.942548, 84.3399, 0.2058492, 8594741
2016-10-20T15:05:57.687505, 42.8855, 13.1441, 3.3398, 0.0468269, 23, 67.0, 4.66029, 0.204455, 0.31168035, -9.9, -9.9, 42.8854, 13.1437, 3.2987, 250.687, 19.7512, 0.114086, 346.554, 15.8909, 0.22117, 0.4213371, 0.130665, 0.204455, 140.885, 0.01536668, 8595071
2016-10-20T15:11:21.033037, 42.7472, 13.2436, 6.9219, 0.106741, 26, 87.0, 5.10366, 0.387209, 1.2839973, -9.9, -9.9, 42.7473, 13.2431, 6.8433, 154.869, -2.704, 0.298283, 244.687, 3.84077, 0.468241, 1.59569, 0.247507, 0.387209, 67.9675, 0.4579406, 8595101
2016-10-20T15:40:02.416466, 42.8577, 13.2254, 0.4648, 0.0356878, 12, 119.0, 3.05734, 0.189707, 0.3342784, -9.9, -9.9, 42.8576, 13.2252, 0.5510, 0.175301, 0.57663, 0.171705, 270.311, -13.272, 0.219955, 0.4223337, 0.138625, 0.189707, 89.5246, 0.02236411, 8595381
