date-time, latitude, longitude, depth, RMS, Nphs, Gap, Dist, errH, errZ, Mamp, Mdur, expect_lat, expect_lon, expect_z, EllipsoidAz1, EllipsoidDip1, EllipsoidLen1, EllipsoidAz2, EllipsoidDip2, EllipsoidLen2, EllipsoidLen3, minHorUnc, maxHorUnc, azMaxHorUnc, pdfVolume, publicId
2016-10-20T12:49:24.729835, 42.8295, 13.2027, 10.3984, 0.0559054, 7, 221.0, 3.24485, 1.08836, 1.0079498, -9.9, -9.9, 42.8288, 13.2037, 10.0575, 68.0254, -0.486302, 0.428101, 337.387, -52.7081, 1.09655, 1.47477, 0.345644, 1.08836, 158.165, 0.1006308, 8594111
2016-10-20T13:01:17.411480, 42.8484, 13.2590, 0.1484, 0.0606035, 28, 87.0, 5.87038, 0.347634, 0.96762246, -9.9, -9.9, 42.8490, 13.2581, 0.4644, 76.7483, 9.51693, 0.155874, 169.288, 14.8077, 0.223084, 1.256756, 0.142154, 0.347634, 139.224, 0.03112394, 8594211
2016-10-20T13:06:13.104335, 42.7422, 13.1732, 8.6641, 0.0652189, 30, 67.0, 6.03386, 0.355667, 0.61592555, -9.9, -9.9, 42.7425, 13.1728, 8.6644, 204.392, 0.463081, 0.415598, 294.42, 3.53703, 0.438928, 0.7640406, 0.335491, 0.355667, 113.871, 0.1544203, 8594241
2016-10-20T13:07:12.460730, 42.8797, 13.2412, 2.9961, 0.0608991, 24, 80.0, 5.04813, 0.275837, 0.29546097, -9.9, -9.9, 42.8799, 13.2410, 2.9423, 222.259, -26.3453, 0.270074, 299.467, 24.0896, 0.315334, 0.4023848, 0.233292, 0.275837, 153.539, 0.02719834, 8594361
2016-10-20T13:08:17.071345, 42.8736, 13.1474, 3.0137, 0.0572805, 21, 42.0, 3.81335, 0.325917, 0.14902355, -9.9, -9.9, 42.8744, 13.1472, 2.9974, 81.4771, -7.41099, 0.0829235, 23.591, 76.251, 0.169949, 0.4106191, 0.068756, 0.325917, 170.17, 0.00318517, 8594311
2016-10-20T13:31:48.792594, 42.7855, 13.1212, 1.2617, 0.0451204, 8, 290.0, 5.38243, 0.152148, 0.28700557, -9.9, -9.9, 42.7855, 13.1212, 1.2947, 349.694, -6.80715, 0.133046, 258.948, -6.21955, 0.185227, 0.3593062, 0.111729, 0.152148, 83.9749, 0.01756527, 8594471
2016-10-20T13:58:35.648556, 42.8661, 13.1593, 3.5918, 0.0700818, 47, 35.0, 2.57241, 0.0998751, 0.12759931, -9.9, -9.9, 42.8660, 13.1594, 3.6022, 238.547, -0.686912, 0.0728964, 328.194, 27.1796, 0.108816, 0.1686994, 0.0588534, 0.0998751, 149.011, 0.003020098, 8594681
2016-10-20T14:00:35.911684, 42.7402, 13.2070, 5.6484, 0.0946135, 60, 34.0, 4.33709, 0.252145, 0.57375664, -9.9, -9.9, 42.7403, 13.2070, 5.7757, 138.811, -0.84571, 0.275012, 228.718, 6.28655, 0.304214, 0.7143872, 0.222094, 0.252145, 50.5704, 0.09931182, 8594701
2016-10-20T14:04:16.120636, 42.7395, 13.1592, 8.9609, 0.0339288, 18, 74.0, 11.092, 0.474214, 0.8084967, -9.9, -9.9, 42.7393, 13.1575, 9.0338, 350.776, -5.07096, 0.278537, 259.224, -16.9702, 0.523907, 1.039067, 0.233031, 0.474214, 85.1566, 0.1848985, 8594741
2016-10-20T15:05:57.664223, 42.8861, 13.1441, 3.4648, 0.0545622, 23, 68.0, 4.62189, 0.197582, 0.383991, -9.9, -9.9, 42.8858, 13.1436, 3.3745, 242.215, 18.2302, 0.120049, 335.114, 8.72979, 0.224017, 0.5044858, 0.146374, 0.197582, 128.093, 0.01638965, 8595071
2016-10-20T15:11:20.988011, 42.7476, 13.2460, 7.2422, 0.07334, 26, 88.0, 5.20224, 0.309977, 0.9891605, -9.9, -9.9, 42.7475, 13.2458, 7.1826, 140.779, -0.901112, 0.250775, 230.733, 2.92353, 0.379359, 1.227025, 0.202973, 0.309977, 51.5207, 0.2382117, 8595101
2016-10-20T15:40:02.399572, 42.8572, 13.2227, 0.8203, 0.0490504, 12, 119.0, 2.83299, 0.227745, 0.33276954, -9.9, -9.9, 42.8576, 13.2228, 0.8823, 195.969, 9.77206, 0.20498, 287.628, 9.54276, 0.276659, 0.4202155, 0.172325, 0.227745, 101.207, 0.04674197, 8595381
